System,DF Activated,FountainType,FountainCount,Painted,Filter Installed,Position,Outdoor,GISPropNum,PropertyName,OMPPropID,SubPropertyName,ParkDistrict,Borough,AMPSID,AMPSClass,AMPSStatus,AMPSParentID,AMPSName,CommunityBoard,CouncilDistrict,Precinct,ZIPCode,x,y
MT03-DF1083,Activated,Water Cooler,1,,false,Indoor,false,MT03,Arsenal West,MT03,,M-07,M,100042460,DRINKFTN,I,MT03-BLG0001,Water Cooler-Arsenal West-Arsenal West,107,3,20,10023,988980.830421388,219730.061245724
MT03-DF1084,Activated,Bottle Filler Fountain,2,,false,Indoor,false,MT03,Arsenal West,MT03,,M-07,M,100042465,DRINKFTN,I,MT03-BLG0001,Bottle Filler Fountain-Arsenal West,107,3,20,10023,988981.086654469,219730.1327679
MZ02-DF0870,Activated,F High Low,2,,false,,true,MZ02,,MZ02,,M-02,M,100043251,DRINKFTN,I,MZ02,F High Low-Spring Street Park,102,3,1,10013,982990.838792473,203407.559113889
MZ458-DF0918,Activated,F and Dog,2,,false,at Monroe st,true,MZ458,,MZ458,,M-03,M,100043279,DRINKFTN,I,MZ458,F and Dog-Pike Street Malls,103,1,7,10002,986392.972736224,198596.048395723
MZ467-DF0879,Activated,D,1,,false,,true,MZ467,,MZ467,,M-12,M,100043281,DRINKFTN,I,MZ467,D-Sherman Creek Waterfront Parks,112,10,34,10034,1006778.05007621,252683.286349639
MZ468-DF0880,Activated,D,1,,false,,true,MZ468,,MZ468,,M-12,M,100043247,DRINKFTN,I,MZ468,D-Sherman Creek Waterfront Parks,112,10,34,10034,1006812.53491538,252960.107318311
MZ469-DF0881,Activated,D,1,,false,,true,MZ469,,MZ469,,M-12,M,100043275,DRINKFTN,I,MZ469,D-Sherman Creek Waterfront Parks,112,10,34,10034,1006990.51782713,253138.500006139
MZ470-DF0882,Activated,D,1,,false,,true,MZ470,,MZ470,,M-12,M,100043249,DRINKFTN,I,MZ470,D-Sherman Creek Waterfront Parks,112,10,34,10034,1007180.80747281,253339.703671976
Q001A-DF0708,Activated,Bottle Filler High Low,3,false,false,Near Ballfield,true,Q001A,Alley Athletic Playground,Q001-ZN01,Alley Pond Park Zone 1,Q-07A,Q,100039757,DRINKFTN,I,Q001-ZN01,Bottle Filler High Low-Alley Athletic Playground-Alley Pond Park Zone 1,413,23,105,11426,1057827.25211146,208988.945588886
Q001A-DF0709,Activated,C,1,false,false,Just Outside Playground,true,Q001A,Alley Athletic Playground,Q001A-01,Alley Athletic Playground,Q-07A,Q,100039788,DRINKFTN,I,Q001A-01,C-Alley Athletic Playground-Alley Athletic Playground,413,23,105,11426,1057847.59098155,208852.785100057
Q001A-DF0710,Activated,A,1,false,false,Out in Open,true,Q001A,Alley Athletic Playground,Q001-ZN01,Alley Pond Park Zone 1,Q-07A,Q,100039766,DRINKFTN,I,Q001-ZN01,A-Alley Athletic Playground-Alley Pond Park Zone 1,413,23,105,11426,1057694.98105055,208901.602587729
Q001A-DF0711,Activated,A,1,false,false,Out in Open,true,Q001A,Alley Athletic Playground,Q001-ZN01,Alley Pond Park Zone 1,Q-07A,Q,100039745,DRINKFTN,I,Q001-ZN01,A-Alley Athletic Playground-Alley Pond Park Zone 1,413,23,105,11426,1057387.33041913,208812.928880557
Q001A-DF0712,Activated,A,1,false,false,Near Ballfield,true,Q001A,Alley Athletic Playground,Q001-ZN01,Alley Pond Park Zone 1,Q-07A,Q,100039772,DRINKFTN,I,Q001-ZN01,A-Alley Athletic Playground-Alley Pond Park Zone 1,413,23,105,11426,1057133.10586197,208738.257113888
Q001A-DF0713,Activated,A,1,false,false,Near Ballfield,true,Q001A,Alley Athletic Playground,Q001-ZN01,Alley Pond Park Zone 1,Q-07A,Q,100039750,DRINKFTN,I,Q001-ZN01,A-Alley Athletic Playground-Alley Pond Park Zone 1,413,23,105,11426,1056895.12044554,208674.054814472
Q001-DF0665,Activated,A,1,false,false,In Playground,true,Q001,Alley Pond Park,Q001-04,Horatio Playground,Q-07A,Q,100039659,DRINKFTN,I,Q001-04,A-Alley Pond Park-Horatio Playground,411,23,111,11364,1052398.71670871,215812.755432054
Q001-DF0666,Activated,A,1,false,false,Out in Open,true,Q001,Alley Pond Park,Q001-04,Horatio Playground,Q-07A,Q,100039680,DRINKFTN,I,Q001-04,A-Alley Pond Park-Horatio Playground,411,23,111,11364,1052454.00137504,215828.509337559
Q001-DF0700,Activated,A,1,false,false,Near Ballfield,true,Q001,Alley Pond Park,Q001-ZN03,Alley Pond Park Zone 3,Q-07A,Q,100039773,DRINKFTN,I,Q001-ZN03,A-Alley Pond Park-Alley Pond Park Zone 3,411,23,111,11364,1053880.56676338,209679.730296567
Q001-DF0701,Activated,A,1,false,false,Out in Open,true,Q001,Alley Pond Park,Q001-ZN03,Alley Pond Park Zone 3,Q-07A,Q,100039771,DRINKFTN,I,Q001-ZN03,A-Alley Pond Park-Alley Pond Park Zone 3,411,23,111,11364,1054299.80148921,209664.098766148
Q001-DF0702,Activated,A,1,false,false,Out in Open,true,Q001,Alley Pond Park,Q001-ZN03,Alley Pond Park Zone 3,Q-07A,Q,100039778,DRINKFTN,I,Q001-ZN03,A-Alley Pond Park-Alley Pond Park Zone 3,411,23,111,11364,1054290.03182372,209596.594307974
Q001-DF0703,Activated,A,1,false,false,Out in Open,true,Q001,Alley Pond Park,Q001-ZN03,Alley Pond Park Zone 3,Q-07A,Q,100039756,DRINKFTN,I,Q001-ZN03,A-Alley Pond Park-Alley Pond Park Zone 3,411,23,111,11364,1053484.7227388,209199.868723481
Q001-DF0704,Activated,A,1,false,false,Near Ballfield,true,Q001,Alley Pond Park,Q001-ZN02,Alley Pond Park Zone 2,Q-07A,Q,100039787,DRINKFTN,I,Q001-ZN02,A-Alley Pond Park-Alley Pond Park Zone 2,411,23,111,11364,1055704.34592421,210145.9728024
Q001-DF0705,Activated,B,1,false,false,Out in Open,true,Q001,Alley Pond Park,Q001-ZN02,Alley Pond Park Zone 2,Q-07A,Q,100039769,DRINKFTN,I,Q001-ZN02,B-Alley Pond Park-Alley Pond Park Zone 2,411,23,111,11364,1055918.90028513,209824.052186399
Q001-DF0706,Activated,A,1,false,false,Out in Open,true,Q001,Alley Pond Park,Q001-ZN04,Alley Pond Park Zone 4,Q-07A,Q,100039748,DRINKFTN,I,Q001-ZN04,A-Alley Pond Park-Alley Pond Park Zone 4,411,23,111,11364,1056253.41536413,209549.765989556
Q001-DF0707,Activated,A,1,false,false,Out in Open,true,Q001,Alley Pond Park,Q001-ZN04,Alley Pond Park Zone 4,Q-07A,Q,100039780,DRINKFTN,I,Q001-ZN04,A-Alley Pond Park-Alley Pond Park Zone 4,411,23,111,11364,1056322.04088304,209504.511486887
Q001-DF0810,Activated,A,1,false,false,Near Ballfield,true,Q001,Alley Pond Park,Q001-ZN02,Alley Pond Park Zone 2,Q-07A,Q,100040365,DRINKFTN,I,Q001-ZN02,A-Alley Pond Park-Alley Pond Park Zone 2,411,23,111,11364,1056646.29351538,209959.427571803
Q001-DF0811,Activated,A,1,false,false,"In Shade, Just Outside Playground",true,Q001,Alley Pond Park,Q001-ZN02,Alley Pond Park Zone 2,Q-07A,Q,100040387,DRINKFTN,I,Q001-ZN02,A-Alley Pond Park-Alley Pond Park Zone 2,411,23,111,11364,1055966.43726354,209701.546853974
Q001-DF0813,Activated,A,1,false,false,"In Shade, Out in Open",true,Q001,Alley Pond Park,Q001-ZN04,Alley Pond Park Zone 4,Q-07A,Q,100040341,DRINKFTN,I,Q001-ZN04,A-Alley Pond Park-Alley Pond Park Zone 4,411,23,111,11364,1055936.90648272,209559.322728976
Q001-DF0814,Activated,B,1,false,false,"In Shade, Out in Open",true,Q001,Alley Pond Park,Q001-ZN02,Alley Pond Park Zone 2,Q-07A,Q,100040384,DRINKFTN,I,Q001-ZN02,B-Alley Pond Park-Alley Pond Park Zone 2,411,23,111,11364,1056318.19804297,209731.209524303
Q001-DF0994,Activated,Water Cooler,1,,false,Indoor,false,Q001,Alley Pond Park,Q001-ZN02,Alley Pond Park Zone 2,Q-07A,Q,100043246,DRINKFTN,I,Q001-ZN02-BLG0448,Water Cooler-Alley Pond Park-Alley Pond Nature Center - Adventure Course,411,23,111,11364,1056310.05829547,209692.385783061
Q001-DF0995,Activated,Slop Sink,1,,false,Indoor,false,Q001,Alley Pond Park,Q001-ZN02,Alley Pond Park Zone 2,Q-07A,Q,100043322,DRINKFTN,I,Q001-ZN02-BLG0448,Slop Sink-Alley Pond Park-Nature Center-Adventure Course,411,23,111,11364,1056310.05829547,209692.385783061
Q002-DF0512,Activated,C,1,false,false,In Playground,true,Q002,Grover Cleveland Playground,Q002,,Q-05,Q,100038804,DRINKFTN,I,Q002,C-Grover Cleveland Playground,405,34,104,11385,1008812.07323913,198329.923927977
Q002-DF0513,Activated,C,1,false,false,In Playground,true,Q002,Grover Cleveland Playground,Q002,,Q-05,Q,100038806,DRINKFTN,I,Q002,C-Grover Cleveland Playground,405,34,104,11385,1008956.39709746,198423.165539398
Q002-DF0514,Activated,C,1,false,false,Near Ballfield,true,Q002,Grover Cleveland Playground,Q002,,Q-05,Q,100038832,DRINKFTN,I,Q002,C-Grover Cleveland Playground,405,34,104,11385,1008739.24431654,198209.970755815
Q002-DF0516,Activated,C,1,false,false,Near Ballfield,true,Q002,Grover Cleveland Playground,Q002,,Q-05,Q,100038825,DRINKFTN,I,Q002,C-Grover Cleveland Playground,405,34,104,11385,1008747.59042847,197997.485944554
Q002-DF0904,Activated,C,1,,false,Near Ballfield,true,Q002,Grover Cleveland Playground,Q002,,Q-05,Q,100043276,DRINKFTN,I,Q002,C-Grover Cleveland Playground,405,34,104,11385,1008893.39000563,198013.508878394
Q004-DF0104,Activated,A,1,,false,In Playground,true,Q004,Astoria Park,Q004-ZN01,Astoria Park Zone 1,Q-01,Q,100038099,DRINKFTN,I,Q004-ZN01,A-Astoria Park-Astoria Park Zone 1,401,22,114,11105,1005054.63488788,222022.308957815
Q004-DF0105,Activated,A,1,false,false,In Playground,true,Q004,Astoria Park,Q004-ZN01,Astoria Park Zone 1,Q-01,Q,100038122,DRINKFTN,I,Q004-ZN01,A-Astoria Park-Astoria Park Zone 1,401,22,114,11105,1005101.66399329,221863.452320143
Q004-DF0106,Activated,D,1,false,false,In Playground,true,Q004,Astoria Park,Q004-ZN01,Astoria Park Zone 1,Q-01,Q,100038139,DRINKFTN,I,Q004-ZN01,D-Astoria Park-Astoria Park Zone 1,401,22,114,11105,1005152.27281597,221758.760928481
Q004-DF0107,Activated,A,1,false,false,In Playground,true,Q004,Astoria Park,Q004-ZN01,Astoria Park Zone 1,Q-01,Q,100038166,DRINKFTN,I,Q004-ZN01,A-Astoria Park-Astoria Park Zone 1,401,22,114,11105,1005243.90681906,221676.558993145
Q004-DF0459,Activated,A,1,false,false,Out in Open,true,Q004,Astoria Park,Q004-ZN03,Astoria Park Zone 3,Q-01,Q,100038725,DRINKFTN,I,Q004-ZN03,A-Astoria Park-Astoria Park Zone 3,401,22,114,11105,1006715.67192013,224007.824671804
Q004-DF0460,Activated,A,1,false,false,"Out in Open, Under Tree",true,Q004,Astoria Park,Q004-ZN02,Astoria Park Zone 2,Q-01,Q,100038770,DRINKFTN,I,Q004-ZN02,A-Astoria Park-Astoria Park Zone 2,401,22,114,11105,1005828.7786808,223550.931556731
Q004-DF0461,UnderConstruction,D,1,false,false,In Playground,true,Q004,Astoria Park,Q004-01,Charybdis Playground,Q-01,Q,100038776,DRINKFTN,I,Q004-01,D-Astoria Park-Charybdis Playground,401,22,114,11105,1005699.71496255,223298.180749893
Q004-DF0462,Activated,A,1,false,true,Out in Open,true,Q004,Astoria Park,Q004-ZN02,Astoria Park Zone 2,Q-01,Q,100038699,DRINKFTN,I,Q004-ZN02,A-Astoria Park-Astoria Park Zone 2,401,22,114,11105,1006153.42632547,223300.207648724
Q004-DF0463,Activated,A,1,false,false,"Out in Open, Under Tree, In Shade",true,Q004,Astoria Park,Q004-ZN03,Astoria Park Zone 3,Q-01,Q,100038726,DRINKFTN,I,Q004-ZN03,A-Astoria Park-Astoria Park Zone 3,401,22,114,11105,1006518.45381063,223560.583112224
Q004-DF0815,Activated,A,1,false,false,"Under Tree, Out in Open",true,Q004,Astoria Park,Q004-ZN02,Astoria Park Zone 2,Q-01,Q,100040309,DRINKFTN,I,Q004-ZN02-BLG0442,A-Astoria Park-Pool Building,401,22,114,11105,1005719.32351914,222748.668069392
Q004-DF0838,Activated,A,1,,false,Out_in_Open,true,Q004,Astoria Park,Q004-ZN02,Astoria Park Zone 2,Q-01,Q,100043303,DRINKFTN,I,Q004-ZN02,A-Astoria Park-Astoria Park Zone 2,401,22,114,11105,1005652.12417846,222855.362409815
Q004-DF0839,Activated,A,1,,true,Out_in_Open,true,Q004,Astoria Park,Q004-ZN02,Astoria Park Zone 2,Q-01,Q,100042321,DRINKFTN,I,Q004-ZN02,A-Astoria Park-Astoria Park Zone 2,401,22,114,11105,1005864.17526355,223082.007953897
Q004-DF0939,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,Q004,Astoria Park,Q004-ZN01,Astoria Park Zone 1,Q-01,Q,100043244,DRINKFTN,I,Q066A-BLG0630,Indoor Drinking Fountain-Astoria Park-Triborough Bridge Playground A CS,401,22,114,11105,1004972.70854255,221974.690286636
Q004-DF0996,Activated,A,1,,false,Indoor,false,Q004,Astoria Park,Q004-ZN02,Astoria Park Zone 2,Q-01,Q,100043273,DRINKFTN,I,Q004-ZN02-BLG0442,A-Astoria Park-Pool Building,401,22,114,11105,1005806.18719054,222925.757610231
Q004-DF0997,Activated,A,1,,false,Indoor,false,Q004,Astoria Park,Q004-ZN02,Astoria Park Zone 2,Q-01,Q,100043297,DRINKFTN,I,Q004-ZN02-BLG0442,A-Astoria Park-Pool Building,401,22,114,11105,1005806.18719054,222925.757610231
Q004-DF0998,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,Q004,Astoria Park,Q004-ZN02,Astoria Park Zone 2,Q-01,Q,100043326,DRINKFTN,I,Q004-ZN02-BLG0442,Indoor Drinking Fountain-Astoria Park-Pool Building,401,22,114,11105,1005806.18719054,222925.757610231
Q004-DF0999,Activated,Water Cooler,1,,false,Indoor,false,Q004,Astoria Park,Q004-ZN02,Astoria Park Zone 2,Q-01,Q,100043245,DRINKFTN,I,Q004-ZN02-BLG0442,Water Cooler-Astoria Park-Astoria Park,401,22,114,11105,1005806.18719054,222925.757610231
Q004-DF1000,Activated,Indoor Drinking Fountain,1,,false,Indoor,false,Q004,Astoria Park,Q004-ZN02,Astoria Park Zone 2,Q-01,Q,100043734,DRINKFTN,I,Q004-ZN02-BLG0443,Indoor Drinking Fountain-Astoria Park-Pool Concession,401,22,114,11105,1005622.88112671,223183.098630979
Q005-DF0313,Activated,A,1,true,false,Under Tree,true,Q005,Baisley Pond Park,Q005-ZN01,Baisley Pond Park Zone 1,Q-12,Q,100038523,DRINKFTN,I,Q005-06,A-Baisley Pond Park-Baisley Pond Park,412,28,113,11434,1043292.54725705,187520.833997637
Q005-DF0314,Activated,A,1,false,false,Near Ballfield,true,Q005,Baisley Pond Park,Q005-ZN01,Baisley Pond Park Zone 1,Q-12,Q,100038505,DRINKFTN,I,Q005-ZN01,A-Baisley Pond Park-Baisley Pond Park Zone 1,412,28,113,11434,1043753.17691321,187959.39906539
Q005-DF0315,Activated,A,1,false,false,Near Ballfield,true,Q005,Baisley Pond Park,Q005-ZN01,Baisley Pond Park Zone 1,Q-12,Q,100038529,DRINKFTN,I,Q005-ZN01,A-Baisley Pond Park-Baisley Pond Park Zone 1,412,28,113,11434,1043481.88185213,187591.412596642
Q005-DF0319,Activated,C,1,false,false,"Out in Open, Under Tree",true,Q005,Baisley Pond Park,Q005-04,Lakeview Lane Playground,Q-12,Q,100038552,DRINKFTN,I,Q005-04,C-Baisley Pond Park-Lakeview Lane Playground,412,28,113,11434,1044641.75682896,186236.010123729
Q005-DF0324,Activated,C,1,false,false,Out in Open,true,Q005,Baisley Pond Park,Q005-ZN03,Baisley Pond Park Zone 3,Q-12,Q,100038527,DRINKFTN,I,Q005-ZN03,C-Baisley Pond Park-Baisley Pond Park Zone 3,412,28,113,11434,1044157.15215513,185631.81448172
Q005-DF0326,Activated,A,1,true,false,Near Ballfield,true,Q005,Baisley Pond Park,Q005-ZN05,Baisley Pond Park Zone 5,Q-12,Q,100038576,DRINKFTN,I,Q005-ZN05,A-Baisley Pond Park-Baisley Pond Park Zone 5,412,28,113,11434,1042800.29988196,182773.885158225
Q005-DF0329,Activated,A,1,true,false,"Under Tree, Near Ballfield",true,Q005,Baisley Pond Park,Q005-11,Baisley Park South,Q-12,Q,100038574,DRINKFTN,I,Q005-11,A-Baisley Pond Park-Baisley Park South,412,28,113,11434,1042968.71325905,182935.428798392
Q005-DF0330,Activated,D,1,true,false,In Playground,true,Q005,Baisley Pond Park,Q005-11,Baisley Park South,Q-12,Q,100038501,DRINKFTN,I,Q005-11,D-Baisley Pond Park-Baisley Park South,412,28,113,11434,1043053.97719614,183079.314337387
Q005-DF0331,Activated,A,1,false,true,Near Ballfield,true,Q005,Baisley Pond Park,Q005-ZN05,Baisley Pond Park Zone 5,Q-12,Q,100038515,DRINKFTN,I,Q005-ZN05,A-Baisley Pond Park-Baisley Pond Park Zone 5,412,28,113,11434,1042952.66145388,183651.03268215
Q005-DF0332,Activated,E,1,false,false,In Playground,true,Q005,Baisley Pond Park,Q005-12,Rockaway Blvd Playground,Q-12,Q,100038618,DRINKFTN,I,Q005-12,E-Baisley Pond Park-Rockaway Blvd Playground,412,28,113,11434,1043191.6783643,184405.254270806
Q005-DF0449,Activated,A,1,false,false,Just Outside Playground,true,Q005,Baisley Pond Park,Q005-05,157 St Playground,Q-12,Q,100038780,DRINKFTN,I,Q005-05,A-Baisley Pond Park-157 St Playground-Comfort Station,412,28,113,11434,1043552.76491247,188754.410270646
Q005-DF0450,Activated,A,1,true,false,Near Ballfield,true,Q005,Baisley Pond Park,Q005-05,157 St Playground,Q-12,Q,100038704,DRINKFTN,I,Q005-05,A-Baisley Pond Park-157 St Playground,412,28,113,11434,1043422.03190621,188649.72576873
Q005-DF0567,Activated,C,1,false,true,In Playground,true,Q005,Baisley Pond Park,Q005-01,Sutphin Playground,Q-12,Q,100039301,DRINKFTN,I,Q005-01,C-Baisley Pond Park-Sutphin Playground,412,28,113,11434,1042664.98256731,185215.435393229
Q005-DF0760,Activated,C,1,false,false,Out in Open,true,Q005,Baisley Pond Park,Q005-ZN04,Baisley Pond Park Zone 4,Q-12,Q,100040182,DRINKFTN,I,Q005-ZN04,C-Baisley Pond Park-Baisley Pond Park Zone 4,412,28,113,11434,1043816.88938422,184880.92654781
Q005-DF0775,Activated,C,1,false,false,Under Tree,true,Q005,Baisley Pond Park,Q005-ZN04,Baisley Pond Park Zone 4,Q-12,Q,100040257,DRINKFTN,I,Q005-ZN04,C-Baisley Pond Park-Baisley Pond Park Zone 4,412,28,113,11434,1043129.87566639,184970.38174948
Q005-DF0776,Activated,E,1,false,false,In Shade,true,Q005,Baisley Pond Park,Q005-ZN02,Baisley Pond Park Zone 2,Q-12,Q,100040283,DRINKFTN,I,Q005-ZN02,E-Baisley Pond Park-Baisley Pond Park Zone 2,412,28,113,11434,1043448.62929397,185993.513889566
Q005-DF0840,Activated,A,1,,false,In_Playground,true,Q005,Baisley Pond Park,Q005-05,157 St Playground,Q-12,Q,100043266,DRINKFTN,I,Q005-05,A-Baisley Pond Park-157 St Playground,412,28,113,11434,1043457.7349188,188862.326393395
Q005-DF0841,Activated,C,1,,false,"Under_Tree,In_Shade",true,Q005,Baisley Pond Park,Q005-ZN03,Baisley Pond Park Zone 3,Q-12,Q,100043290,DRINKFTN,I,Q005-ZN03,C-Baisley Pond Park-Baisley Pond Park Zone 3,412,28,113,11434,1044156.77026613,186262.806658059
Q006-DF0726,Activated,E High Low,2,true,false,In Playground,true,Q006,Bowne Park,Q006-01,Bowne Playground,Q-07,Q,100039888,DRINKFTN,I,Q006-01,E High Low-Bowne Park-Bowne Playground,407,19,109,11354,1038007.2123553,220030.930066555
Q006-DF0798,Activated,C,1,false,false,"Under Tree, In Shade",true,Q006,Bowne Park,Q006,,Q-07,Q,100040300,DRINKFTN,I,Q006,C-Bowne Park,407,19,109,11354,1037502.8531278,220070.295473396
Q007-DF0233,Activated,A,1,false,false,In Shade,true,Q007,Bayswater Park,Q007-01,Bayswater Playground,Q-14,Q,100038485,DRINKFTN,I,Q007-01,A-Bayswater Park-Bayswater Playground,414,31,101,11691,1048792.01329222,157513.208973646
Q007-DF0234,Activated,A,1,false,false,Out in Open,true,Q007,Bayswater Park,Q007,,Q-14,Q,100038465,DRINKFTN,I,Q007,A-Bayswater Park,414,31,101,11691,1048817.98666547,157570.255775555
Q007-DF0239,Activated,D,1,true,true,In Playground,true,Q007,Bayswater Park,Q007-01,Bayswater Playground,Q-14,Q,100038490,DRINKFTN,I,Q007-01,D-Bayswater Park-Bayswater Playground,414,31,101,11691,1049007.02204854,157608.274072229
Q007-DF0240,Activated,A,1,true,false,Out in Open,true,Q007,Bayswater Park,Q007-01,Bayswater Playground,Q-14,Q,100038469,DRINKFTN,I,Q007-01,A-Bayswater Park-Bayswater Playground,414,31,101,11691,1048907.70925505,157699.490753307
Q007-DF0241,Activated,D,1,true,false,In Playground,true,Q007,Bayswater Park,Q007-01,Bayswater Playground,Q-14,Q,100038475,DRINKFTN,I,Q007-01,D-Bayswater Park-Bayswater Playground,414,31,101,11691,1048958.4621063,157564.297782227
Q007-DF0248,Activated,A,1,true,false,Out in Open,true,Q007,Bayswater Park,Q007,,Q-14,Q,100038477,DRINKFTN,I,Q007,A-Bayswater Park,414,31,101,11691,1048752.88344922,157429.162553817
Q007-DF0250,Activated,D,1,false,true,Near Ballfield,true,Q007,Bayswater Park,Q007,,Q-14,Q,100038498,DRINKFTN,I,Q007,D-Bayswater Park,414,31,101,11691,1048700.32515539,157877.158376976
Q007-DF0253,Activated,D,1,false,false,Near Ballfield,true,Q007,Bayswater Park,Q007,,Q-14,Q,100038573,DRINKFTN,I,Q007,D-Bayswater Park,414,31,101,11691,1048348.25991463,158071.869273647
Q007-DF0895,Activated,Bottle Filler High Low,3,,false,,true,Q007,Bayswater Park,Q007,,Q-14,Q,100043250,DRINKFTN,I,Q007,Bottle Filler High Low-Bayswater Park,414,31,101,11691,1048797.09530305,157911.829567477
Q008-DF0683,Activated,A,1,false,false,Out in Open,true,Q008,Brookville Park,Q008-ZN01,Brookville Park Zone 1,Q-13,Q,100039616,DRINKFTN,I,Q008-ZN01,A-Brookville Park-Brookville Park Zone 1,413,31,105,11422,1055820.14490522,180855.051069393
Q008-DF0684,Activated,D,1,false,false,In Playground,true,Q008,Brookville Park,Q008-02,Brookville Park Playground,Q-13,Q,100039670,DRINKFTN,I,Q008-02,D-Brookville Park-Brookville Park Playground,413,31,105,11422,1055786.21780772,180601.723820149
Q008-DF0685,Activated,E,1,,false,Just Outside Playground,true,Q008,Brookville Park,Q008-02,Brookville Park Playground,Q-13,Q,100039645,DRINKFTN,I,Q008-02,E-Brookville Park-Brookville Park Playground,413,31,105,11422,1055794.57277788,180650.306072056
Q008-DF0762,Activated,C,1,false,false,In Playground,true,Q008,Brookville Park,Q008-01,Brookville Playground,Q-13,Q,100040133,DRINKFTN,I,Q008-01,C-Brookville Park-Brookville Playground,413,31,105,11422,1056066.4616698,181121.369434386
